stride_index,timestamp,stride_length,clearance,stride_time,swing_time,stance_time,stance_ratio,fo_time,ic_time,fo_sample,ic_sample,is_outlier,turning_step
97,142.11931499999997,0.8933694659579599,0.03932080760736568,1.0999560000000201,0.39998400000001766,0.6999720000000025,0.6363636363636269,142.81928699999997,143.219271,17139,17187,False,False
98,143.219271,0.9140548000294035,0.03657508866582129,1.224950999999976,0.5083129999999869,0.716637999999989,0.5850340136054447,143.93590899999998,144.44422199999997,17273,17334,False,False
99,144.44422199999997,0.9083443407023336,0.04225105959509132,1.166620000000023,0.4916470000000004,0.6749730000000227,0.5785714285714366,145.119195,145.610842,17415,17474,False,False
100,145.610842,0.8852633960740189,0.034517511267558795,1.1166220000000067,0.47498100000001386,0.6416409999999928,0.5746268656716319,146.25248299999998,146.727464,17551,17608,False,False
101,146.727464,0.6619065347323364,0.03836884847889995,1.0666239999999902,0.39998400000001766,0.6666399999999726,0.62499999999998,147.39410399999997,147.794088,17688,17736,True,True
102,147.794088,1.6810478743683488,0.038561935073283246,3.549858000000029,0.4499820000000341,3.0998759999999947,0.8732394366197097,150.89396399999998,151.34394600000002,18108,18162,True,True
103,151.34394600000002,0.8415459961267043,0.036621041862769384,1.1082889999999566,0.42498299999999745,0.6833059999999591,0.616541353383446,152.02725199999998,152.45223499999997,18244,18295,False,False
104,152.45223499999997,0.7901578032192695,0.032917473873517726,1.1416210000000433,0.4166500000000042,0.7249710000000391,0.6350364963503752,153.177206,153.59385600000002,18382,18432,False,False
105,153.59385600000002,0.9185388233012335,0.03477867080989222,1.224950999999976,0.47498100000001386,0.7499699999999621,0.6122448979591647,154.34382599999998,154.818807,18522,18579,False,False
106,154.818807,0.8540815237194407,0.03708894425677977,1.024959000000024,0.4249830000000543,0.5999759999999696,0.5853658536584933,155.41878299999996,155.84376600000002,18651,18702,False,False
107,155.84376600000002,0.8058069966829476,0.037273810447769874,1.1749529999999595,0.46664799999996376,0.7083049999999957,0.6028368794326413,156.552071,157.01871899999998,18787,18843,False,False
108,157.01871899999998,0.8402871977530545,0.03469338607817421,1.1332879999999932,0.4166500000000042,0.716637999999989,0.6323529411764647,157.73535699999996,158.15200699999997,18929,18979,False,False
109,158.15200699999997,0.8691435426634644,0.040816104899976134,1.2166180000000395,0.4833140000000071,0.7333040000000324,0.6027397260274043,158.885311,159.368625,19067,19125,False,False
110,159.368625,0.8210158784720065,0.03388270076372671,1.1832859999999528,0.49997999999999365,0.6833059999999591,0.5774647887323828,160.05193099999997,160.55191099999996,19207,19267,False,False
111,160.55191099999996,0.8212561640502151,0.03553151290382475,1.0916230000000269,0.42498299999999745,0.6666400000000294,0.6106870229007753,161.218551,161.643534,19347,19398,False,False
112,161.643534,0.8666121127718015,0.04042425661914767,1.1999519999999961,0.4583149999999705,0.7416370000000256,0.6180555555555789,162.385171,162.84348599999998,19487,19542,False,False
