,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
1233,7.7013,9.4097,-7.0039,1.6333,-1.7362,-0.3854
1234,14.2802,-4.1583,-1.2451,-1.6713,-1.2688,0.0477
1235,10.2425,-0.5067,0.0649,0.3864,-0.276,-0.3813
1236,9.9661,2.2473,-0.2694,-0.0726,-0.218,-0.1287
1237,10.3466,0.3349,-0.1024,-0.0533,-0.1406,-0.1828
1238,9.7832,-0.0417,0.2081,0.1943,-0.2252,-0.2401
1239,9.4171,0.3735,0.1627,-0.0064,-0.5274,-0.3909
1240,9.75,-0.0329,0.1744,0.1516,-0.8128,-0.5945
1241,9.5952,1.2618,-0.6148,0.0127,-1.0086,-0.7093
1242,10.1361,1.8515,-1.3441,-0.039,-0.9785,-0.7356
1243,10.5438,1.8601,-1.7623,-0.1518,-0.7678,-0.7214
1244,13.0608,1.3858,-1.3734,-0.331,-0.4339,-0.7952
1245,15.6895,1.7696,2.3778,-0.8433,-0.273,-1.0788
1246,14.0984,-0.6959,2.5425,-2.1698,-0.9886,-1.0279
1247,11.9276,0.4522,1.0208,-3.3069,-1.0813,-0.3663
1248,8.7393,-6.2644,3.2243,-2.7337,-0.74,0.703
1249,6.8581,-1.3697,7.0106,0.447,0.96,1.4913
1250,8.648,0.5621,2.9945,0.552,1.852,1.4054
1251,10.2155,0.5006,2.0911,1.2345,2.3842,1.3198
1252,11.6791,0.1878,0.373,2.1981,2.2454,1.0353
1253,11.8005,2.1734,-1.8723,2.7811,1.509,0.6863
1254,10.9052,1.3264,-1.945,2.1549,0.7703,0.3403
1255,9.676,1.8883,-1.725,0.9584,0.4133,0.271
1256,8.3822,0.9189,-0.6384,-0.5814,0.3112,0.3907
1257,7.7761,0.2888,-0.5617,-1.2982,0.4383,0.7118
1258,7.6052,0.8424,-1.3552,-1.4402,0.5152,0.9792
1259,7.6338,1.3999,-2.7548,-1.2369,0.3745,1.0105
1260,11.0966,-4.7277,-2.7703,-0.6237,0.1624,1.239
1261,11.0792,16.5888,-12.1544,0.2,-1.1992,-0.4206
1262,13.128,-8.6845,7.7688,3.0291,-2.2965,-1.1481
1263,10.1224,15.237,-6.2303,-0.0823,-1.5343,-0.2284
1264,13.478,-4.1865,-0.7117,-0.4342,-0.9075,0.0049
1265,11.0915,0.0314,0.0488,0.394,-0.275,-0.4665
1266,9.8058,2.0621,-0.6195,-0.3273,-0.225,-0.1902
1267,10.1365,0.6103,-0.4068,-0.013,-0.2126,-0.1919
1268,9.5793,0.6224,-0.3865,0.076,-0.2381,-0.2534
1269,9.5743,0.338,-0.0534,-0.0902,-0.4762,-0.4488
1270,9.8798,0.5,-0.0447,0.0862,-0.7536,-0.6551
1271,9.8714,1.456,-0.6058,-0.011,-0.9844,-0.7839
1272,10.4966,1.6558,-1.2616,-0.0712,-0.8907,-0.8392
1273,12.2871,1.9445,-1.8069,-0.2095,-0.5074,-0.8871
1274,15.8133,1.8652,1.4828,-0.6429,-0.1472,-0.998
1275,13.9635,-1.0454,2.0724,-1.9478,-0.7286,-1.0706
1276,12.5435,0.4822,1.4013,-3.1186,-1.0293,-0.2891
1277,9.431,-6.5792,3.3519,-2.7479,-0.9344,0.7112
1278,7.4271,-0.7282,7.7153,0.1292,0.5948,1.3316
1279,8.3125,1.1298,4.5216,-0.3094,1.5211,1.2215
1280,9.5311,0.5679,3.0746,0.5093,2.2219,1.253
1281,11.0511,-0.0205,1.3085,1.5581,2.2524,1.0869
1282,11.5846,2.1151,-1.4402,2.5124,1.6714,0.7988
1283,11.0326,0.9576,-2.2498,2.3815,0.8996,0.4486
1284,10.3616,1.2915,-2.0317,1.4978,0.3946,0.3504
1285,8.7225,1.1381,-1.0718,-0.0705,0.234,0.4195
1286,7.627,0.0453,-0.5124,-1.0644,0.4126,0.753
1287,7.1574,0.7765,-0.9834,-1.3607,0.6059,1.0834
1288,7.212,1.6513,-2.189,-1.3562,0.6191,1.2104
1289,9.9878,-0.4011,-2.6669,-0.5131,0.493,1.3521
1290,18.7476,22.9009,-11.0004,0.2795,-1.4112,-0.942
1291,12.4891,-8.9267,5.8743,2.9441,-2.2541,-1.0272
1292,8.5917,12.0956,-5.7322,-0.8955,-1.6396,-0.1566
1293,12.3837,-2.3518,-1.1012,-0.1117,-0.734,-0.066
1294,11.161,0.6947,0.1729,0.3656,-0.2582,-0.3612
1295,10.1462,0.2477,0.0329,-0.471,-0.2625,-0.2092
1296,9.8573,0.4213,-0.3005,0.0449,-0.1878,-0.2668
1297,9.6023,0.4655,-0.0517,0.0972,-0.2578,-0.3262
1298,9.5983,0.3394,-0.0657,-0.0427,-0.541,-0.4672
1299,9.8443,0.4766,-0.2498,0.1245,-0.7278,-0.6036
1300,9.8964,1.4475,-0.5564,-0.0211,-0.8244,-0.6739
1301,10.117,1.5062,-1.154,-0.0767,-0.8523,-0.7212
1302,10.9769,1.5025,-1.2011,-0.1974,-0.71,-0.7975
1303,12.9707,0.7881,-0.8251,-0.4311,-0.4284,-1.0067
1304,14.8961,2.2546,2.3444,-1.3027,-0.5245,-1.1328
1305,12.692,-0.8354,0.6794,-2.7257,-0.7979,-0.4884
1306,10.5389,0.29,0.9708,-3.9884,-0.6538,0.2871
1307,9.9881,-6.142,5.0727,-0.9461,0.1389,1.6006
1308,8.3354,0.2794,4.2095,0.6648,1.3881,1.3818
1309,9.4831,0.6601,2.7191,0.6747,1.8666,1.1731
1310,10.5848,0.8466,1.7412,1.8631,1.9612,0.9766
1311,11.2382,2.4715,-0.0752,2.6336,1.5146,0.6376
1312,10.9,2.0276,-1.6034,2.3297,0.9609,0.2381
1313,10.1084,2.1338,-1.374,1.5455,0.6129,0.0857
1314,9.0116,0.9446,-0.6868,0.4681,0.4787,0.1282
1315,8.3878,0.0518,-0.3827,0.2685,0.6131,0.4141
1316,8.5129,0.1406,-1.0775,0.3053,0.7792,0.6375
1317,8.4647,0.8059,-2.0834,0.404,0.729,0.6871
1318,8.0863,1.1491,-2.876,0.3076,0.4193,0.6212
1319,7.5657,1.62,-3.3627,0.0841,-0.0726,0.5518
1320,7.3505,-1.492,-1.9251,-0.0697,-0.292,0.6538
1321,11.601,19.6779,-3.471,0.6628,-1.0619,-0.2997
1322,12.5769,-9.8619,4.1703,2.3855,-1.933,-0.3722
1323,11.74,10.2564,-4.9244,-0.1612,-1.2468,0.1237
1324,11.1153,-0.442,-1.1287,-0.4076,-0.5091,0.0734
1325,10.3145,-0.2598,0.3403,0.1824,-0.2227,-0.2543
1326,10.027,1.7409,0.1733,0.2967,-0.2425,-0.2063
1327,9.938,0.7631,0.0157,0.1707,-0.312,-0.1696
1328,9.942,1.1912,-0.3131,0.3038,-0.2477,-0.1779
1329,9.8172,1.1783,-0.259,0.2076,-0.2724,-0.2381
1330,9.9594,1.2784,-0.3672,0.1468,-0.2708,-0.2895
1331,9.9228,1.4292,-0.4657,0.1524,-0.2849,-0.3533
1332,9.9691,1.2853,-0.1473,0.0872,-0.3491,-0.4736
1333,10.0085,1.2548,-0.0959,0.0938,-0.5545,-0.6073
1334,11.0109,1.5059,-0.6365,0.1563,-0.4894,-0.7834
1335,13.1857,3.126,0.5476,-0.2013,-0.4098,-0.9289
1336,12.1316,2.3195,0.5161,-0.4453,-0.4555,-0.8676
1337,10.3269,1.5542,-0.8788,-0.8514,-0.3189,-0.4367
1338,9.3529,1.4323,1.2215,-1.5024,-0.0607,-0.1843
1339,9.4506,-4.822,4.1321,0.482,0.6565,0.4538
1340,9.7134,-0.3429,3.341,3.2526,1.6709,0.734
1341,10.4839,0.7949,2.2994,3.1119,1.7088,0.452
1342,10.8924,-0.875,1.4115,3.6512,1.5943,0.3147
1343,11.3827,1.7154,0.313,3.6092,1.3427,0.0934
1344,10.87,1.1222,-0.4595,2.7275,1.0686,-0.121
1345,10.7509,1.4747,-0.7305,2.3889,1.0506,-0.1652
1346,10.2074,0.5157,-1.3367,2.5483,1.1567,-0.1179
1347,9.669,0.6805,-2.6364,3.0632,1.2591,-0.0968
1348,8.8579,1.142,-4.0877,3.2549,1.1603,-0.183
1349,8.031,1.0387,-5.0029,3.1317,0.8222,-0.2809
1350,6.9713,0.8381,-5.2724,2.7511,0.4665,-0.1899
1351,5.9771,0.5725,-4.1559,2.0994,0.2847,0.0415
1352,5.7563,-0.0622,-3.7709,1.7079,0.4053,0.3812
1353,6.2502,-0.0954,-4.9567,1.696,0.6479,0.7791
1354,11.0676,9.9114,-12.3129,0.366,-0.2952,0.5375
1355,26.1537,9.3871,9.488,0.9772,-0.3556,-0.0397
1356,8.3168,8.4569,-2.5628,0.3404,-0.7629,0.676
1357,10.8415,0.2245,-1.975,-0.5347,-0.0155,0.7928
1358,10.0897,1.1865,-0.4213,0.1825,0.3304,0.2229
1359,9.9291,2.2482,-0.2934,0.1768,0.2598,0.1129
1360,9.6224,1.843,-0.1834,0.1467,0.206,0.1375
1361,9.9045,1.6177,0.0003,0.0186,0.1288,0.1013
1362,9.8434,1.5751,-0.1923,0.0114,0.0947,-0.0352
1363,9.8187,1.828,-0.2237,0.0249,0.1635,-0.13
1364,9.7994,1.6631,0.1226,0.0007,0.1494,-0.1903
1365,10.0472,1.4442,0.021,0.0639,0.1472,-0.3531
1366,10.2104,1.6029,0.0334,0.1155,0.2102,-0.5667
1367,11.1733,3.1102,-0.1007,0.443,0.4328,-0.6323
1368,9.9058,5.6107,0.8934,1.7484,0.6813,-0.704
1369,11.8294,3.6921,1.7356,4.1279,0.9335,-0.8465
1370,11.8912,-0.05,0.8537,5.3362,0.6192,-0.8249
1371,11.4952,-0.6816,1.7926,5.7518,0.2195,-0.2652
1372,9.6264,0.9877,3.9734,3.2618,0.2502,-0.1091
1373,9.3099,-0.9475,4.4711,1.1018,0.8601,0.283
1374,9.1804,-0.4883,3.4291,-0.3051,1.3859,0.5015
1375,10.2055,-0.4803,2.3828,-0.0722,1.4691,0.6424
1376,10.4989,0.0456,0.3083,1.5008,1.3493,0.7409
1377,10.6814,1.8564,-1.2215,2.4533,1.1959,0.5724
1378,9.859,2.2867,-2.7679,2.1698,0.963,0.3374
1379,8.4345,2.3439,-3.6829,1.4313,0.6664,0.2314
1380,7.2466,1.7618,-4.2075,0.9858,0.3816,0.3397
1381,6.1807,1.9168,-4.3012,0.8644,0.2236,0.5081
1382,6.0429,1.8841,-3.848,0.5536,0.1008,0.5519
1383,6.9386,11.0228,-6.2739,-0.0271,-0.0827,0.4375
1384,20.5183,19.3686,7.7251,0.1405,-1.0073,-0.7893
1385,8.7581,-0.1702,0.3277,2.0776,-1.252,-0.2733
1386,9.3871,3.1369,-3.4436,-0.646,-1.0403,0.4589
1387,10.712,0.5286,-1.6711,0.2418,-0.2887,0.0993
1388,10.5829,1.9001,-1.0081,0.2248,-0.074,0.0265
1389,9.8725,1.849,-1.2419,-0.0152,0.0522,0.0908
1390,9.7472,1.7178,-1.0954,0.1275,0.0965,0.0479
1391,9.6279,1.3134,-0.6056,0.1305,-0.0084,0.0121
1392,9.6423,1.4284,-0.6879,0.1177,-0.1967,-0.1589
1393,9.6974,1.5371,-0.7961,0.0333,-0.3546,-0.3022
1394,9.7648,1.7446,-0.9951,-0.0465,-0.4591,-0.4166
1395,10.2966,1.8912,-1.1884,-0.0712,-0.4547,-0.5144
1396,12.2506,1.7863,-1.0473,-0.0575,-0.0519,-0.6098
1397,14.371,3.029,1.5111,-0.6513,0.0598,-0.8097
1398,13.8327,0.6445,2.9479,-0.4699,-0.692,-1.2564
1399,13.364,0.7239,3.3795,-0.408,-1.2085,-1.1682
1400,9.9662,-0.1708,1.585,-1.1058,-1.0482,-0.7526
1401,7.729,-4.7885,8.3572,1.4277,0.4407,0.7319
1402,8.2716,0.5975,5.7735,0.7971,2.0806,1.0478
1403,10.8918,-0.039,3.7228,0.1533,3.0008,1.1811
1404,12.7607,-1.0538,-0.6303,0.8483,2.6854,1.0481
1405,12.0485,1.8585,-2.7507,2.0184,1.5461,0.7678
1406,10.8072,1.365,-3.0928,1.6424,0.6038,0.4162
1407,9.0649,1.8497,-2.7572,0.5058,0.2494,0.4006
1408,7.2124,0.8782,-0.298,-0.9382,0.4051,0.679
1409,7.3042,0.2325,-0.1001,-1.5364,0.886,1.0747
1410,8.9102,-0.15,-2.0177,-1.0568,0.9707,1.3461
1411,8.5842,1.9115,-3.7449,-0.2818,0.6506,1.1928
1412,7.9584,9.9647,-4.7518,0.0527,0.121,0.7263
1413,22.7325,29.4616,-9.1032,0.8599,-2.0446,-1.5439
1414,9.6913,-3.8665,-1.3455,2.7947,-1.8186,-0.4288
1415,11.3747,4.4902,-2.3093,-0.9956,-1.356,0.0913
1416,11.0501,-0.5826,-0.9855,-0.1039,-0.4931,-0.207
1417,10.487,1.0634,0.2207,0.2761,-0.2506,-0.2747
1418,9.9566,0.8528,-0.0928,-0.2867,-0.2273,-0.1786
1419,9.549,0.3662,-0.0788,0.1343,-0.3238,-0.2423
1420,9.6805,0.6085,-0.1136,0.2132,-0.5525,-0.3448
1421,9.6166,0.6498,-0.5099,0.2023,-0.7591,-0.4786
1422,9.8908,1.1821,-0.9746,0.3251,-0.8824,-0.6068
1423,9.9263,1.8658,-1.4611,0.2059,-0.9015,-0.6365
1424,10.2645,2.1271,-1.7362,-0.0034,-0.7161,-0.567
1425,11.0397,1.8705,-1.7448,-0.2322,-0.4147,-0.5533
1426,14.4099,1.7389,-0.288,-0.7071,0.0477,-0.7536
1427,14.7024,0.7824,3.0949,-1.3025,-0.7033,-1.1769
1428,14.5501,-0.8935,2.1497,-2.4615,-1.3848,-0.9335
1429,11.0092,-0.4978,1.5169,-3.2055,-1.2482,-0.3687
1430,8.8038,-5.2751,6.0132,-0.9307,-0.2558,0.9069
1431,7.0557,-0.0107,4.5422,0.1335,1.2758,1.1901
1432,8.1994,0.0035,3.6723,0.8366,2.2584,1.3635
1433,11.1935,0.3981,1.2805,1.5766,2.5614,1.1375
1434,12.109,0.7703,-2.3836,2.7025,1.9515,0.8211
1435,11.8148,1.5639,-2.824,2.8267,1.0819,0.4517
1436,10.1126,1.9308,-2.4023,1.6061,0.5708,0.3378
1437,8.8065,1.1926,-1.1036,-0.2134,0.4703,0.4965
1438,7.7097,0.1682,-0.7337,-1.1038,0.7068,0.9064
1439,8.2349,0.1078,-1.7331,-1.2055,0.8077,1.2182
1440,8.4146,1.3286,-2.6724,-1.0636,0.6146,1.225
1441,7.981,2.3889,-3.5762,-1.0357,0.1687,0.9022
1442,10.9953,-6.3365,-3.4206,-0.1155,-0.1652,1.2119
1443,15.0701,23.1947,-8.1002,-0.0226,-1.0649,-0.8599
1444,11.7783,-10.5317,5.0831,2.8219,-2.3044,-1.1093
1445,10.1043,10.1607,-4.8596,-1.0621,-1.8714,-0.1638
1446,11.3058,-0.7211,-2.002,-0.1545,-0.7279,-0.3695
1447,10.7017,1.2059,-0.5903,-0.0213,-0.2446,-0.4056
1448,10.2974,0.9204,-0.8305,-0.289,-0.2429,-0.3221
1449,9.4592,0.4705,-0.7354,0.0608,-0.1789,-0.3322
1450,9.4874,0.664,-0.495,0.044,-0.3363,-0.4283
1451,9.6098,0.5619,-0.5008,0.092,-0.5669,-0.5455
1452,9.8713,1.3232,-0.6274,0.0132,-0.7284,-0.6741
1453,9.7977,1.6242,-0.9544,-0.101,-0.8642,-0.7668
1454,10.7401,1.8708,-1.4694,-0.214,-0.8067,-0.846
1455,14.0089,1.5873,-1.0362,-0.5282,-0.562,-1.0568
1456,15.2314,1.8003,1.8435,-1.347,-0.7052,-1.2264
1457,13.7612,-0.9194,1.3327,-2.436,-1.0554,-0.5252
1458,10.4665,-1.3255,1.5163,-3.6058,-0.979,0.1626
1459,8.7039,-3.229,6.4816,-0.2665,0.2047,1.1962
1460,7.8619,1.2564,4.3042,-0.2219,1.1711,1.041
1461,8.48,1.5171,2.7968,0.4991,1.791,1.0604
1462,10.1011,1.0425,1.4765,1.5522,1.8669,0.9209
1463,11.1822,2.2904,-0.2549,2.2286,1.5405,0.6273
1464,10.7276,1.2793,-1.2647,1.8281,0.9887,0.3174
1465,10.0367,1.7136,-1.1376,0.8645,0.6387,0.2641
1466,9.3359,-0.0442,-0.3612,0.0313,0.5958,0.5149
1467,8.6623,0.149,0.017,-0.4043,0.8285,0.9161
1468,8.6307,0.1441,-0.9327,-0.8415,0.9556,1.1771
1469,8.2498,1.5992,-1.9727,-1.1831,0.8853,1.2264
1470,7.5637,2.5782,-2.6856,-1.3914,0.599,1.1207
1471,10.0465,-0.754,-8.0291,-0.3722,0.0328,1.1985
1472,20.3626,27.7496,-12.6372,0.7249,-1.8283,-1.4273
1473,10.1114,-5.2219,1.3482,3.0264,-2.1715,-1.0204
1474,9.8088,8.5053,-3.6265,-0.8859,-1.6627,-0.2845
1475,11.1916,-0.6036,-1.6089,0.1165,-0.7303,-0.4758
1476,10.8771,1.5694,-0.2148,0.3568,-0.2651,-0.4229
1477,10.0828,0.9097,-0.5642,-0.3344,-0.1574,-0.2169
1478,9.7226,0.6716,-0.557,0.0768,-0.1786,-0.2158
1479,9.356,0.6102,-0.2491,0.0356,-0.3627,-0.2943
1480,9.5999,0.3479,-0.1805,0.0029,-0.6667,-0.4681
1481,9.5831,1.1636,-0.7932,0.1065,-0.893,-0.6326
1482,10.0651,1.3682,-1.0171,0.0724,-1.0327,-0.7951
1483,10.2757,2.1526,-1.8724,-0.1128,-0.8696,-0.77
1484,13.0754,1.5948,-1.5367,-0.3573,-0.524,-0.825
1485,15.4628,1.4375,1.844,-0.8853,-0.3925,-1.0747
1486,13.8329,-0.5682,1.9779,-2.2282,-0.8785,-0.8126
1487,11.8271,0.6401,0.6981,-3.5294,-0.9982,-0.2188
1488,9.3693,-7.3888,3.6536,-2.4914,-0.7176,0.8184
1489,7.2996,-0.3395,6.5405,0.5931,0.9633,1.3638
1490,8.5696,1.0019,4.1739,0.4752,1.7242,1.2541
1491,9.9663,0.976,2.677,1.1385,2.1726,1.0934
1492,11.5491,0.9513,0.2929,2.2449,1.9845,0.8135
1493,11.6405,1.9351,-2.1286,2.7602,1.3784,0.4894
1494,10.583,1.6901,-2.2063,2.2453,0.8921,0.2721
1495,9.0908,1.6674,-1.6351,0.9332,0.6942,0.301
1496,7.7311,0.4211,-0.8112,-0.2536,0.7312,0.5337
1497,8.0785,0.0,-0.9194,-0.633,0.918,0.8851
1498,7.7578,0.7112,-2.0702,-0.7375,0.8984,1.1292
1499,7.4287,2.0566,-3.3511,-1.158,0.6127,1.0809
1500,9.0835,4.038,-6.8422,-0.5697,0.1546,1.1433
1501,28.6844,26.5227,-8.6611,0.3532,-2.6208,-1.8135
1502,8.285,-1.179,-2.8011,2.7367,-1.7829,-0.6397
1503,10.4189,2.976,-1.7918,-1.5398,-1.3798,0.0688
1504,10.4169,-0.9782,-0.8472,0.036,-0.5041,-0.2771
1505,10.3346,1.0707,-0.1501,0.2936,-0.241,-0.375
1506,9.9936,0.7578,-0.3669,-0.2943,-0.2596,-0.2422
1507,9.6345,0.2757,-0.1227,0.0807,-0.3002,-0.2161
1508,9.3482,0.7882,-0.2038,0.1023,-0.4921,-0.3035
1509,9.884,0.5509,-0.4689,0.0593,-0.7499,-0.4035
1510,9.7327,1.0553,-1.0427,0.156,-0.804,-0.5127
1511,10.0286,1.5579,-1.1862,0.0545,-0.82,-0.5562
1512,10.2324,1.6042,-1.5137,-0.0797,-0.8204,-0.5516
1513,10.7909,1.4018,-1.693,-0.2802,-0.6532,-0.5945
1514,13.5921,0.4924,-1.1379,-0.6254,-0.5048,-0.7841
1515,14.4976,1.6899,1.8439,-1.6717,-0.6244,-1.0017
1516,13.1043,-1.1371,0.9457,-3.0568,-1.0001,-0.5155
1517,10.7224,0.5943,0.9232,-4.3336,-0.8974,0.0691
1518,9.3157,-6.8261,4.6465,-1.9069,-0.251,1.1989
1519,7.6837,0.0647,5.7786,0.9988,1.3807,1.4158
1520,9.133,2.8451,3.446,1.175,2.0912,1.1965
1521,10.6744,0.6978,1.3235,1.839,2.1795,1.061
1522,11.8421,1.9215,-0.8197,2.7029,1.8051,0.7106
1523,11.233,2.167,-2.0967,2.5153,1.1517,0.282
1524,10.1243,1.6336,-1.8708,1.5443,0.6608,0.1082
1525,8.813,0.9141,-0.7521,0.1717,0.4494,0.1682
1526,8.2602,-0.3336,0.0153,-0.5783,0.6203,0.4968
1527,8.5917,-0.4954,-0.6345,-0.8093,0.8444,0.8458
1528,8.5716,-0.0109,-1.6902,-0.7939,0.8297,1.0558
1529,8.3506,1.3089,-2.7762,-1.0242,0.5079,1.0275
1530,7.8974,2.1398,-3.7857,-0.9921,0.0267,0.8673
1531,10.1181,-0.2315,-2.3982,0.2069,-0.1915,1.1002
1532,20.6748,25.2199,1.2635,0.224,-1.4273,-1.3637
1533,11.5703,-6.0097,3.8425,2.9878,-2.0339,-0.919
1534,7.6433,7.5993,-5.6433,-1.2038,-1.6782,0.0237
1535,12.0924,-1.6726,-1.171,0.0225,-0.7213,-0.3115
1536,11.1049,1.1824,0.4511,0.3545,-0.4532,-0.3547
1537,10.0196,0.2509,-0.5378,-0.3096,-0.3983,-0.1897
1538,9.9324,0.3519,-0.7414,0.0403,-0.3045,-0.2679
1539,9.6653,0.3982,-0.5925,0.0735,-0.3446,-0.3178
1540,9.8655,0.2995,-0.4259,-0.0138,-0.4997,-0.4025
1541,9.6184,0.4705,-0.785,0.0259,-0.622,-0.5244
1542,9.9166,0.9982,-0.9475,-0.0392,-0.7623,-0.6148
1543,10.0848,1.3555,-1.5949,-0.0263,-0.8057,-0.6624
1544,10.1988,1.5739,-1.8837,-0.1926,-0.6241,-0.6774
1545,12.3795,0.9436,-1.658,-0.2175,-0.4448,-0.7868
1546,14.1946,2.5188,1.127,-0.792,-0.2261,-0.9285
1547,13.8942,-0.1747,1.9239,-2.1032,-0.7449,-0.9792
1548,12.4306,-0.5362,1.6459,-3.3256,-1.1094,-0.5618
1549,9.3692,-1.3248,2.1205,-3.9833,-0.9473,0.055
1550,8.5413,-6.1107,6.5012,-0.4937,0.1244,1.3762
1551,7.7389,1.4453,4.2764,0.5553,1.5065,1.3698
1552,9.1356,0.4709,3.0023,0.9595,2.2743,1.3776
1553,11.8311,0.1358,1.2687,1.6408,2.5736,1.2497
1554,12.2683,0.2329,-1.2861,2.777,2.1307,1.0377
1555,11.7468,1.416,-2.1572,2.8618,1.2728,0.648
1556,10.3884,1.3062,-2.002,2.0666,0.6298,0.3773
1557,9.1782,1.791,-1.4456,0.5002,0.2982,0.3288
1558,7.9697,0.8005,-0.3924,-0.9171,0.2443,0.4831
1559,7.2651,0.7394,-0.8318,-1.6188,0.4137,0.7831
1560,7.4029,0.7585,-1.7281,-1.6103,0.435,1.0068
1561,7.5701,2.561,-2.7661,-1.2542,0.3289,1.02
1562,8.9517,4.5214,-7.0392,0.0989,-0.0589,0.8947
1563,28.7376,22.1542,2.2076,1.2897,-2.1297,-2.0655
1564,7.311,-0.5098,-1.6155,3.1022,-1.7599,-0.9108
1565,9.2206,6.0181,-1.9993,-1.3084,-1.6649,-0.1529
1566,10.364,-0.9437,-1.5627,0.0194,-0.7705,-0.3078
1567,10.7044,0.8484,-0.2477,0.4675,-0.4314,-0.4131
1568,10.2018,0.9105,-0.5723,-0.3436,-0.3092,-0.2355
1569,9.9269,0.8553,-0.9733,0.0718,-0.2512,-0.2193
1570,9.5953,0.7737,-0.7674,0.0991,-0.2953,-0.2517
1571,9.5861,0.5147,-0.6331,-0.1041,-0.4801,-0.3731
1572,9.7118,0.8521,-0.715,-0.0368,-0.6436,-0.5169
1573,9.8982,1.3025,-1.0808,-0.0604,-0.7994,-0.6133
1574,10.0983,1.3864,-1.5971,-0.1844,-0.8092,-0.7188
1575,11.9322,1.6379,-1.7106,-0.1967,-0.6252,-0.8151
1576,13.7622,1.7672,0.2993,-0.4933,-0.272,-0.9022
1577,14.1547,1.0497,2.1299,-1.7576,-0.5853,-0.9549
1578,12.2478,-0.6168,1.1661,-2.963,-0.8773,-0.3971
1579,9.4575,-1.4774,2.7114,-4.081,-0.7668,0.1852
1580,9.0762,-5.5129,5.676,-0.6123,0.3013,1.4126
1581,7.9037,1.0344,4.1976,0.5843,1.5431,1.3664
1582,9.3176,0.8163,2.6761,0.816,2.1301,1.3149
1583,11.0317,0.4264,1.499,1.2994,2.1947,1.1318
1584,11.51,1.5917,-0.9966,2.1881,1.631,0.8331
1585,10.8661,1.381,-1.7556,2.1711,0.8504,0.4805
1586,9.7576,1.6258,-1.5138,1.4387,0.4188,0.3351
1587,8.5003,0.999,-0.1932,0.0765,0.323,0.3876
1588,7.7242,0.0679,0.0206,-0.7761,0.6184,0.7227
1589,7.7273,0.3105,-0.7216,-1.1387,0.8524,1.0273
1590,7.6525,1.41,-2.1781,-0.994,0.8076,1.1488
1591,9.2389,4.9145,-7.0666,0.0009,0.296,1.0095
1592,25.1223,22.03,-11.9574,0.9222,-2.2788,-1.589
1593,8.6212,-1.0776,-2.3084,2.4844,-1.8488,-0.5445
1594,11.1101,3.7847,-1.7466,-1.2887,-1.2982,0.0621
1595,10.6434,-0.8833,-0.5826,-0.0627,-0.3175,-0.2182
1596,10.2738,1.0864,-0.2084,0.0867,-0.165,-0.2177
1597,10.3602,-0.3553,0.3195,-0.3845,-0.1766,-0.1369
1598,9.4378,0.1871,0.1692,0.0792,-0.176,-0.1985
1599,9.3706,0.322,0.3077,0.0774,-0.4283,-0.3084
1600,9.7296,0.048,0.1717,0.1432,-0.7328,-0.4446
1601,9.6987,1.1426,-0.8809,0.1968,-0.8366,-0.5435
1602,10.154,1.0008,-0.6972,0.0675,-0.8537,-0.5696
1603,10.2688,1.3634,-1.2077,0.0312,-0.7649,-0.5919
1604,10.0859,1.682,-1.7214,-0.095,-0.6282,-0.6342
1605,10.2001,1.5571,-1.7673,-0.1488,-0.5856,-0.6897
1606,11.9746,1.5625,-1.5748,-0.2712,-0.3828,-0.839
1607,13.3835,2.9108,0.403,-0.7523,-0.2616,-0.9827
1608,13.5855,-0.3717,1.3374,-1.5411,-0.6795,-0.9463
1609,11.9607,-0.038,0.7568,-2.2465,-0.8308,-0.5351
1610,9.3742,-1.6152,2.5115,-2.9122,-0.7386,-0.0636
1611,7.9287,-3.8077,6.2792,1.0638,0.6785,1.1664
1612,8.2494,2.9686,4.6099,1.1439,1.879,0.9801
1613,10.8883,0.4045,3.0278,1.4963,2.3988,0.9361
1614,12.1745,1.4299,-0.8571,3.031,2.1496,0.6459
1615,11.7381,2.7391,-1.8594,3.8197,1.4396,0.1434
1616,11.3669,2.5487,-2.0405,3.5699,0.942,-0.2485
1617,10.1166,2.5242,-0.7019,2.0256,0.9346,-0.3536
1618,9.2317,0.5403,-0.5217,1.3596,1.2608,-0.1652
1619,9.6679,0.0851,-1.7904,1.8814,1.5324,0.0199
1620,9.7445,0.1107,-3.6088,2.745,1.4581,0.0775
1621,9.2078,0.9437,-4.2414,2.8312,1.0408,0.0038
1622,8.1769,1.0991,-3.6328,2.0312,0.5944,0.0666
1623,7.3591,0.8635,-3.2105,1.1838,0.3884,0.2774
1624,6.8648,0.4669,-3.6494,0.9483,0.3611,0.4702
1625,6.924,0.8362,-4.5509,1.2863,0.3093,0.6264
1626,7.3409,0.9883,-5.4409,1.6501,0.2631,0.7693
1627,10.2375,-6.2084,-9.3438,2.0705,0.0064,1.551
1628,27.0472,2.2221,11.8246,0.3167,-1.2426,-0.1076
1629,7.3469,11.098,-5.8924,0.817,-1.0414,0.5928
1630,12.9257,-0.6179,-1.0502,-0.8337,-0.3099,0.7309
1631,10.6982,1.5535,-0.1408,0.2029,0.1834,0.2485
1632,9.8746,2.6267,-0.2979,0.3252,0.3412,0.1478
1633,9.659,1.7811,0.322,0.1376,0.2596,0.2594
1634,9.7097,1.5755,0.5871,0.1319,0.1233,0.2393
